"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 21, 2018","0.1316","0.1215","0.1443","0.1205","282.04K","8.87%"
"Jun 20, 2018","0.1209","0.1257","0.1257","0.1143","176.28K","-3.78%"
"Jun 19, 2018","0.1257","0.1179","0.1291","0.1179","53.12K","6.60%"
"Jun 18, 2018","0.1179","0.1189","0.1210","0.1119","105.40K","-0.85%"
"Jun 17, 2018","0.1189","0.1221","0.1270","0.1182","70.83K","-2.66%"
"Jun 16, 2018","0.1221","0.1231","0.1231","0.1206","15.99K","-0.76%"
"Jun 15, 2018","0.1231","0.1270","0.1292","0.1231","48.23K","-3.12%"
"Jun 14, 2018","0.1270","0.1221","0.1323","0.1221","168.50K","4.91%"
"Jun 13, 2018","0.1211","0.1329","0.1391","0.1197","138.68K","-8.85%"
"Jun 12, 2018","0.1328","0.1465","0.1497","0.1328","105.10K","-9.34%"
"Jun 11, 2018","0.1465","0.1436","0.1494","0.1365","117.55K","2.17%"
"Jun 10, 2018","0.1434","0.1710","0.1869","0.1344","164.65K","-16.00%"
"Jun 09, 2018","0.1707","0.1760","0.1804","0.1707","45.58K","-3.08%"
"Jun 08, 2018","0.1762","0.1843","0.1917","0.1713","48.59K","-4.41%"
"Jun 07, 2018","0.1843","0.1835","0.1916","0.1819","45.26K","0.44%"
"Jun 06, 2018","0.1835","0.1906","0.1926","0.1810","39.25K","-3.73%"
"Jun 05, 2018","0.1906","0.1820","0.1921","0.1780","37.05K","4.70%"
"Jun 04, 2018","0.1820","0.1976","0.2046","0.1563","147.70K","-6.41%"
"Jun 03, 2018","0.1945","0.2003","0.2083","0.1870","93.11K","-2.89%"
"Jun 02, 2018","0.2003","0.1868","0.2006","0.1868","120.63K","7.22%"
"Jun 01, 2018","0.1868","0.1967","0.2044","0.1827","129.79K","-4.32%"
"May 31, 2018","0.1952","0.1809","0.1989","0.1530","43.02K","7.95%"
"May 30, 2018","0.1809","0.1860","0.1962","0.1784","82.94K","-2.50%"
"May 29, 2018","0.1855","0.1752","0.2110","0.1660","247.55K","5.90%"
"May 28, 2018","0.1752","0.1934","0.1958","0.1710","86.56K","-9.44%"
"May 27, 2018","0.1934","0.1898","0.2056","0.1893","27.57K","1.87%"
"May 26, 2018","0.1899","0.1999","0.2067","0.1859","40.99K","-4.89%"
"May 25, 2018","0.1996","0.2027","0.2086","0.1923","68.42K","-1.52%"
"May 24, 2018","0.2027","0.1929","0.2049","0.1801","134.43K","5.06%"
"May 23, 2018","0.1929","0.2103","0.2174","0.1800","532.22K","-8.44%"
"May 22, 2018","0.2107","0.2367","0.2451","0.2102","205.21K","-10.98%"
"May 21, 2018","0.2367","0.2585","0.2728","0.2367","84.65K","-8.42%"
"May 20, 2018","0.2585","0.2521","0.2870","0.2509","70.57K","2.52%"
"May 19, 2018","0.2521","0.2577","0.2621","0.2503","37.59K","-2.17%"
"May 18, 2018","0.2577","0.2511","0.2598","0.2322","144.12K","-3.58%"
"May 17, 2018","0.2673","0.2748","0.2938","0.2311","453.20K","-2.74%"
"May 16, 2018","0.2748","0.2793","0.3303","0.2601","716.25K","-1.61%"
"May 15, 2018","0.2793","0.2786","0.3000","0.2704","171.01K","3.33%"
"May 14, 2018","0.2703","0.2782","0.2998","0.2409","210.30K","-2.84%"
"May 13, 2018","0.2782","0.2486","0.2981","0.2401","170.42K","13.25%"
"May 12, 2018","0.2457","0.2599","0.2648","0.2327","129.48K","-5.46%"
"May 11, 2018","0.2599","0.3005","0.3050","0.2257","407.55K","-13.52%"
"May 10, 2018","0.3005","0.3204","0.3357","0.3005","127.55K","-6.22%"
"May 09, 2018","0.3204","0.3392","0.3406","0.3127","120.47K","-5.52%"
"May 08, 2018","0.3392","0.3538","0.3539","0.3295","153.34K","-2.81%"
"May 07, 2018","0.3490","0.3767","0.3774","0.3281","214.71K","-7.37%"
"May 06, 2018","0.3767","0.3934","0.3941","0.3564","151.17K","-4.23%"
"May 05, 2018","0.3934","0.3903","0.4078","0.3814","149.50K","0.80%"
"May 04, 2018","0.3903","0.4105","0.4245","0.3698","262.29K","-7.75%"
"May 03, 2018","0.4231","0.3817","0.4643","0.3528","1.11M","10.84%"
"May 02, 2018","0.3817","0.3452","0.6935","0.3386","515.78K","10.56%"
"May 01, 2018","0.3452","0.3452","0.3508","0.3239","123.02K","0.00%"
"Apr 30, 2018","0.3452","0.0262","0.3693","0.0255","239.86K","-3.26%"
"Apr 29, 2018","0.3568","0.3694","0.3909","0.3418","-","-3.56%"
"Apr 28, 2018","0.3700","0.3528","0.3985","0.3267","-","4.75%"
"Apr 27, 2018","0.3532","0.3357","0.3757","0.3291","-","5.07%"
"Apr 26, 2018","0.3362","0.3197","0.3709","0.2973","-","4.87%"
"Apr 25, 2018","0.3206","0.3935","0.4199","0.2993","-","-18.49%"
"Apr 24, 2018","0.3933","0.3370","0.4321","0.3049","-","16.67%"
"Apr 23, 2018","0.3371","0.3303","0.3491","0.3171","-","2.10%"
"Apr 22, 2018","0.3302","0.3375","0.3747","0.3034","-","-2.12%"
"Apr 21, 2018","0.3373","0.3855","0.4063","0.3083","-","-12.40%"
"Apr 20, 2018","0.3851","0.3865","0.4489","0.3393","-","-0.39%"
"Apr 19, 2018","0.3866","0.3257","0.4306","0.3004","-","18.64%"
"Apr 18, 2018","0.3258","0.2844","0.3681","0.2591","-","14.43%"
"Apr 17, 2018","0.2847","0.2490","0.2909","0.2450","-","14.30%"
"Apr 16, 2018","0.2491","0.2493","0.2617","0.2311","-","0.08%"
"Apr 15, 2018","0.2489","0.2216","0.2746","0.2042","-","12.18%"
"Apr 14, 2018","0.2219","0.2151","0.2403","0.1983","-","3.28%"
"Apr 13, 2018","0.2148","0.2047","0.2347","0.1871","-","4.91%"
"Apr 12, 2018","0.2048","0.1784","0.2453","0.1528","-","14.72%"
"Apr 11, 2018","0.1785","0.1757","0.1854","0.1700","-","1.59%"
"Apr 10, 2018","0.1757","0.1604","0.1823","0.1522","-","9.73%"
"Apr 09, 2018","0.1601","0.1669","0.1856","0.1514","-","-4.06%"
"Apr 08, 2018","0.1669","0.1642","0.1751","0.1575","-","1.52%"
"Apr 07, 2018","0.1644","0.1511","0.1698","0.1442","-","8.76%"
"Apr 06, 2018","0.1512","0.1544","0.1609","0.1459","-","-1.92%"
"Apr 05, 2018","0.1541","0.1540","0.1586","0.1463","-","-0.07%"
"Apr 04, 2018","0.1542","0.1644","0.1698","0.1462","-","-6.05%"
"Apr 03, 2018","0.1642","0.1379","0.1798","0.1255","-","19.07%"
"Apr 02, 2018","0.1379","0.1313","0.1519","0.1255","-","5.07%"
"Apr 01, 2018","0.1312","0.1383","0.1491","0.1215","-","-5.14%"
"Mar 31, 2018","0.1383","0.1411","0.1525","0.1195","-","-2.07%"
"Mar 30, 2018","0.1413","0.1411","0.1533","0.1257","-","0.11%"
"Mar 29, 2018","0.1411","0.1601","0.1796","0.1267","-","-11.82%"
"Mar 28, 2018","0.1600","0.1380","0.1671","0.1306","-","15.74%"
"Mar 27, 2018","0.1383","0.1612","0.1687","0.1321","-","-14.02%"
"Mar 26, 2018","0.1608","0.1729","0.1838","0.1404","-","-7.06%"
"Mar 25, 2018","0.1730","0.1707","0.1796","0.1665","-","1.42%"
"Mar 24, 2018","0.1706","0.1638","0.1888","0.1582","-","4.46%"
"Mar 23, 2018","0.1633","0.1693","0.1852","0.1454","-","-3.76%"
"Mar 22, 2018","0.1697","0.1741","0.1847","0.1417","-","-2.43%"
"Mar 21, 2018","0.1739","0.1539","0.1905","0.1446","-","13.20%"
"Mar 20, 2018","0.1536","0.1347","0.1709","0.1256","-","13.54%"
"Mar 19, 2018","0.1353","0.1167","0.1519","0.1083","-","16.02%"
"Mar 18, 2018","0.1166","0.1294","0.1633","0.0909","-","-10.06%"
"Mar 17, 2018","0.1297","0.1405","0.1540","0.1142","-","-8.64%"
"Mar 16, 2018","0.1419","0.1403","0.1505","0.1226","-","1.03%"
"Mar 15, 2018","0.1405","0.1505","0.1995","0.1232","-","-6.62%"
"Mar 14, 2018","0.1504","0.1924","0.2065","0.1419","-","-21.77%"
"Mar 13, 2018","0.1923","0.1836","0.2078","0.1591","-","4.90%"
"Mar 12, 2018","0.1833","0.2014","0.2207","0.1815","-","-8.90%"
"Mar 11, 2018","0.2012","0.1819","0.2432","0.1685","-","10.65%"
"Mar 10, 2018","0.1819","0.1817","0.2226","0.1752","-","-0.08%"
"Mar 09, 2018","0.1820","0.2054","0.2238","0.1492","-","-11.34%"
"Mar 08, 2018","0.2053","0.2299","0.2482","0.1979","-","-10.65%"
"Mar 07, 2018","0.2297","0.2796","0.2853","0.1935","-","-14.66%"
"Mar 06, 2018","0.2692","0.2987","0.2991","0.2692","-","-8.72%"
"Mar 05, 2018","0.2949","0.3273","0.3273","0.2947","-","-11.02%"
"Mar 04, 2018","0.3314","0.3039","0.3314","0.2932","-","8.87%"
"Mar 03, 2018","0.3044","0.2874","0.3125","0.2981","-","7.45%"
"Mar 02, 2018","0.2833","0.3059","0.3098","0.2823","-","-7.56%"
"Mar 01, 2018","0.3064","0.2891","0.3095","0.2977","-","8.13%"
"Feb 28, 2018","0.2834","0.3322","0.3401","0.2825","-","-15.12%"
"Feb 27, 2018","0.3339","0.3471","0.3486","0.3158","-","-3.45%"
"Feb 26, 2018","0.3458","0.3456","0.3726","0.3189","-","-0.57%"
